,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50
415,414,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,56.0,54.0,54.0,54.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0,53.0,54.0,53.0,51.0,51.0,52.0,52.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,51.0,52.0,51.0
416,415,53.0,51.0,52.0,53.0,52.0,50.0,53.0,53.0,51.0,54.0,52.0,53.0,55.0,52.0,55.0,55.0,53.0,52.0,52.0,52.0,53.0,52.0,51.0,50.0,52.0,53.0,53.0,53.0,52.0,55.0,53.0,51.0,52.0,52.0,52.0,54.0,53.0,56.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,51.0,52.0,52.0,53.0,53.0
417,416,55.0,53.0,54.0,54.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,50.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,50.0,52.0,55.0,55.0,51.0,52.0,52.0,53.0,52.0,51.0,54.0,54.0,52.0,51.0,54.0,52.0,50.0,52.0,51.0,55.0,53.0,53.0,53.0
418,417,54.0,51.0,56.0,52.0,53.0,51.0,54.0,52.0,55.0,54.0,53.0,53.0,54.0,54.0,53.0,54.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,51.0,50.0,51.0,54.0,53.0,53.0,51.0,53.0,51.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0
419,418,52.0,55.0,51.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,53.0,52.0,52.0,51.0,55.0,55.0,53.0,52.0,52.0,51.0,52.0,50.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,50.0,54.0,51.0,53.0,51.0,53.0,54.0,50.0,52.0,52.0,54.0,54.0,52.0,53.0,54.0,53.0,50.0,53.0,53.0
420,419,50.0,51.0,52.0,52.0,54.0,51.0,54.0,53.0,53.0,53.0,55.0,54.0,54.0,51.0,54.0,55.0,53.0,55.0,54.0,51.0,53.0,52.0,52.0,52.0,52.0,55.0,53.0,52.0,52.0,53.0,55.0,53.0,54.0,52.0,53.0,53.0,55.0,51.0,54.0,53.0,54.0,51.0,52.0,51.0,52.0,52.0,52.0,51.0,51.0,53.0
421,420,52.0,53.0,55.0,53.0,53.0,51.0,55.0,53.0,54.0,53.0,51.0,52.0,53.0,53.0,54.0,54.0,53.0,52.0,53.0,51.0,52.0,53.0,53.0,51.0,52.0,52.0,55.0,53.0,53.0,53.0,53.0,50.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,55.0,53.0,54.0,51.0,52.0,52.0,50.0,51.0,54.0,51.0
422,421,54.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,51.0,54.0,52.0,52.0,52.0,54.0,52.0,53.0,54.0,52.0,52.0,54.0,54.0,52.0,54.0,53.0,53.0,51.0,53.0,52.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,54.0,52.0,53.0,54.0,53.0,55.0,51.0,52.0,54.0,54.0,53.0,53.0,53.0
423,422,54.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,55.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,54.0,51.0,52.0,53.0,51.0,53.0,54.0,53.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,54.0
424,423,55.0,55.0,56.0,54.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,51.0,54.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,51.0,50.0,54.0,53.0,51.0,53.0,51.0,52.0,53.0,51.0,53.0,53.0,52.0,55.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,54.0,51.0
425,424,52.0,51.0,53.0,53.0,51.0,52.0,50.0,50.0,54.0,52.0,53.0,54.0,51.0,53.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,49.0,53.0,52.0,53.0,51.0,51.0,51.0,54.0,53.0,53.0,51.0,51.0,51.0,51.0,52.0,53.0,52.0,53.0,52.0,54.0,53.0,51.0,51.0,52.0,53.0,54.0,52.0
426,425,54.0,54.0,53.0,53.0,54.0,51.0,53.0,52.0,54.0,54.0,55.0,53.0,52.0,54.0,51.0,52.0,52.0,53.0,51.0,53.0,53.0,54.0,52.0,54.0,52.0,53.0,53.0,52.0,53.0,51.0,54.0,52.0,56.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,54.0
427,426,56.0,52.0,53.0,52.0,54.0,52.0,53.0,50.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0,53.0,52.0,51.0,51.0,51.0,52.0,53.0,53.0,53.0,51.0,52.0,52.0,55.0,54.0,50.0,54.0,54.0,50.0,52.0,54.0,53.0,52.0,54.0,52.0,50.0,54.0,53.0,53.0,52.0,53.0
428,427,52.0,51.0,55.0,52.0,53.0,52.0,53.0,54.0,54.0,53.0,53.0,52.0,55.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,51.0,60.0,53.0,54.0,53.0,52.0,51.0,54.0,51.0,55.0,52.0,51.0,52.0,52.0,51.0,52.0,54.0,53.0,52.0,53.0,53.0,51.0,51.0,52.0,56.0,51.0,53.0
429,428,52.0,54.0,55.0,51.0,54.0,55.0,55.0,54.0,53.0,53.0,50.0,52.0,50.0,52.0,53.0,53.0,54.0,52.0,51.0,51.0,49.0,53.0,52.0,51.0,51.0,51.0,54.0,53.0,53.0,52.0,52.0,53.0,55.0,55.0,52.0,53.0,52.0,50.0,52.0,53.0,51.0,52.0,55.0,51.0,53.0,51.0,53.0,53.0,50.0,52.0
430,429,51.0,52.0,54.0,55.0,53.0,54.0,52.0,53.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,54.0,51.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,54.0,51.0,52.0,52.0,52.0,52.0,54.0,52.0,50.0,52.0,52.0,53.0,53.0,55.0
431,430,53.0,54.0,52.0,53.0,52.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,54.0,52.0,52.0,54.0,53.0,51.0,51.0,50.0,53.0,53.0,51.0,51.0,54.0,53.0,54.0,53.0,51.0,52.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,53.0,52.0,51.0,54.0,54.0,51.0,52.0,52.0,54.0
432,431,54.0,51.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0,52.0,54.0,52.0,51.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,55.0,55.0,51.0,53.0,53.0,51.0,51.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,52.0,56.0,53.0,50.0,51.0,54.0,52.0,52.0,53.0,53.0
433,432,52.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,52.0,52.0,54.0,52.0,52.0,54.0,52.0,51.0,50.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,51.0,53.0,51.0,55.0,53.0,52.0,54.0,52.0,53.0,54.0,52.0,51.0,53.0
434,433,54.0,55.0,53.0,54.0,52.0,54.0,52.0,53.0,53.0,53.0,52.0,51.0,54.0,54.0,53.0,52.0,53.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,54.0,55.0,54.0,54.0,52.0,52.0,52.0,51.0,54.0,54.0,54.0,52.0,54.0,51.0,52.0,49.0
435,434,52.0,54.0,52.0,51.0,53.0,53.0,52.0,51.0,53.0,54.0,52.0,55.0,51.0,51.0,56.0,52.0,53.0,51.0,53.0,51.0,53.0,52.0,52.0,52.0,55.0,52.0,54.0,53.0,53.0,52.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,53.0,51.0,52.0
436,435,54.0,52.0,53.0,52.0,54.0,53.0,52.0,54.0,52.0,54.0,53.0,52.0,54.0,52.0,53.0,52.0,51.0,49.0,53.0,51.0,53.0,51.0,52.0,55.0,56.0,53.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0,53.0,51.0,52.0,50.0,53.0,53.0,53.0,54.0,53.0,53.0,50.0,51.0,51.0,53.0,50.0,53.0,54.0
437,436,55.0,52.0,51.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,50.0,54.0,55.0,53.0,53.0,49.0,51.0,52.0,52.0,51.0,53.0,51.0,53.0,52.0,50.0,53.0,53.0,51.0,51.0,51.0,53.0,51.0,52.0,54.0,51.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,50.0,55.0,50.0,52.0,51.0
438,437,52.0,54.0,54.0,53.0,54.0,52.0,54.0,51.0,53.0,53.0,53.0,54.0,51.0,54.0,52.0,51.0,54.0,52.0,52.0,53.0,53.0,52.0,52.0,50.0,51.0,52.0,54.0,51.0,51.0,52.0,53.0,51.0,52.0,51.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,55.0,52.0,55.0,51.0,52.0,54.0,53.0,51.0,49.0
439,438,53.0,54.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,55.0,52.0,51.0,54.0,54.0,52.0,54.0,51.0,51.0,53.0,54.0,52.0,53.0,52.0,51.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,50.0,53.0,52.0,52.0,51.0,53.0,55.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,54.0,52.0
440,439,54.0,52.0,54.0,50.0,53.0,51.0,53.0,54.0,54.0,52.0,51.0,54.0,55.0,54.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,55.0,53.0,53.0,50.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,50.0,52.0,54.0,53.0,53.0,52.0,54.0,52.0,52.0,50.0,53.0,53.0,52.0,52.0,52.0,53.0
441,440,52.0,52.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,51.0,54.0,52.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,51.0,53.0,53.0,53.0,46.0,54.0,54.0,52.0,53.0,49.0,53.0,50.0,54.0,55.0,51.0,52.0,53.0,54.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0
442,441,51.0,51.0,52.0,53.0,54.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0,54.0,54.0,51.0,53.0,53.0,53.0,54.0,54.0,53.0,54.0,51.0,49.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,53.0,54.0,52.0,54.0,54.0,53.0,51.0,53.0,52.0,54.0,52.0,54.0,51.0,53.0,52.0,53.0,52.0,53.0,54.0
443,442,53.0,53.0,54.0,51.0,53.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,52.0,53.0,55.0,50.0,52.0,55.0,55.0,54.0,52.0,52.0,52.0,52.0,54.0,52.0,55.0,52.0,52.0,52.0,51.0,51.0,53.0,53.0,52.0,51.0,51.0,53.0,52.0,53.0,54.0,53.0,53.0,54.0
444,443,53.0,53.0,50.0,51.0,54.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,51.0,54.0,52.0,52.0,55.0,51.0,52.0,47.0,54.0,54.0,54.0,52.0,52.0,53.0,50.0,54.0,53.0,53.0,52.0,52.0,51.0,52.0,54.0,53.0,52.0,53.0,51.0,51.0,54.0,54.0,53.0,54.0,52.0
445,444,51.0,54.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,55.0,53.0,53.0,53.0,52.0,53.0,54.0,54.0,53.0,54.0,52.0,52.0,52.0,50.0,50.0,52.0,51.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,50.0,53.0,51.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0
446,445,52.0,54.0,53.0,52.0,50.0,52.0,54.0,53.0,52.0,52.0,55.0,53.0,52.0,54.0,54.0,52.0,51.0,52.0,53.0,50.0,52.0,53.0,53.0,54.0,55.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0,52.0,52.0,50.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,54.0,52.0,54.0
447,446,54.0,51.0,53.0,53.0,52.0,53.0,52.0,55.0,53.0,52.0,53.0,56.0,52.0,52.0,52.0,53.0,51.0,54.0,53.0,54.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0,50.0,52.0,53.0,54.0,52.0,51.0,50.0,53.0,52.0,51.0,51.0,53.0,55.0,52.0,51.0,51.0,51.0,52.0,54.0,56.0,52.0,52.0
448,447,52.0,52.0,53.0,52.0,55.0,51.0,52.0,53.0,54.0,54.0,53.0,54.0,52.0,55.0,53.0,51.0,54.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,49.0,53.0,53.0,53.0,52.0,50.0,51.0,51.0,52.0,54.0,52.0,51.0,50.0,52.0,53.0,53.0,52.0,54.0,50.0,52.0,54.0,53.0,52.0,54.0,51.0,54.0
449,448,52.0,52.0,52.0,54.0,52.0,52.0,52.0,51.0,53.0,54.0,51.0,50.0,53.0,53.0,55.0,51.0,52.0,53.0,52.0,52.0,51.0,53.0,52.0,53.0,54.0,54.0,52.0,53.0,50.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,51.0,52.0,53.0,53.0,53.0,54.0,55.0,51.0,51.0,53.0,54.0,54.0,53.0,51.0
450,449,51.0,53.0,52.0,53.0,52.0,54.0,51.0,50.0,55.0,54.0,54.0,52.0,52.0,54.0,54.0,52.0,52.0,53.0,54.0,55.0,53.0,51.0,53.0,51.0,58.0,52.0,52.0,52.0,54.0,51.0,54.0,53.0,54.0,52.0,52.0,54.0,53.0,51.0,54.0,55.0,52.0,52.0,53.0,50.0,51.0,50.0,53.0,52.0,52.0,52.0
451,450,53.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,54.0,55.0,54.0,53.0,54.0,52.0,54.0,51.0,52.0,51.0,54.0,53.0,51.0,51.0,52.0,54.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,51.0,54.0,52.0,52.0,53.0,52.0,53.0,53.0,55.0,52.0,51.0
452,451,53.0,53.0,52.0,51.0,52.0,53.0,54.0,53.0,52.0,53.0,52.0,54.0,52.0,54.0,52.0,53.0,50.0,54.0,55.0,53.0,52.0,51.0,52.0,53.0,50.0,55.0,52.0,52.0,50.0,50.0,53.0,52.0,52.0,54.0,52.0,54.0,52.0,52.0,53.0,53.0,55.0,51.0,52.0,52.0,50.0,51.0,52.0,53.0,52.0,52.0
453,452,53.0,53.0,53.0,49.0,53.0,53.0,53.0,53.0,52.0,53.0,55.0,52.0,52.0,55.0,53.0,51.0,52.0,50.0,54.0,52.0,53.0,50.0,51.0,51.0,56.0,54.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,51.0,49.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,50.0,53.0,52.0,56.0,52.0,52.0
454,453,53.0,52.0,54.0,52.0,50.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,54.0,51.0,52.0,51.0,53.0,53.0,51.0,53.0,51.0,53.0,53.0,53.0,54.0,51.0,52.0,52.0,53.0,53.0,54.0,54.0,51.0,54.0,52.0,53.0,53.0,54.0,54.0,52.0,50.0,53.0,52.0,52.0,53.0,52.0,54.0,51.0
455,454,53.0,54.0,52.0,53.0,52.0,52.0,53.0,53.0,54.0,51.0,52.0,53.0,55.0,51.0,53.0,55.0,53.0,53.0,54.0,52.0,51.0,53.0,52.0,51.0,51.0,53.0,52.0,50.0,52.0,53.0,53.0,53.0,50.0,52.0,52.0,50.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0
456,455,53.0,52.0,52.0,52.0,51.0,52.0,51.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,54.0,53.0,52.0,50.0,54.0,51.0,50.0,53.0,51.0,51.0,51.0,53.0,52.0,51.0,54.0,52.0,54.0,53.0,52.0,54.0,53.0,54.0,52.0,51.0,53.0
457,456,54.0,52.0,51.0,52.0,52.0,51.0,51.0,54.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,53.0,52.0,54.0,56.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,52.0,56.0,53.0,51.0,54.0,54.0,53.0,51.0,53.0,53.0,54.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,51.0,51.0,52.0,51.0,52.0,52.0
458,457,51.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,55.0,53.0,52.0,53.0,54.0,53.0,54.0,51.0,54.0,51.0,53.0,52.0,55.0,54.0,53.0,51.0,54.0,53.0,52.0,54.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,54.0,51.0
459,458,53.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,51.0,51.0,53.0,51.0,53.0,51.0,55.0,51.0,54.0,53.0,53.0,52.0,50.0,52.0,54.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,51.0
460,459,54.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,55.0,52.0,54.0,52.0,54.0,53.0,54.0,50.0,53.0,52.0,51.0,51.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,55.0,53.0,53.0,51.0,51.0,52.0,54.0,52.0,53.0,50.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0,50.0,52.0,52.0
461,460,52.0,52.0,52.0,51.0,52.0,50.0,53.0,53.0,54.0,54.0,52.0,54.0,54.0,51.0,52.0,52.0,53.0,53.0,51.0,53.0,51.0,53.0,52.0,52.0,53.0,53.0,55.0,52.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,54.0,51.0,53.0,51.0,51.0,56.0,52.0,53.0,55.0,52.0,53.0,53.0,52.0,53.0,52.0
462,461,53.0,53.0,51.0,52.0,53.0,51.0,51.0,52.0,52.0,53.0,52.0,54.0,53.0,54.0,54.0,54.0,54.0,52.0,54.0,54.0,52.0,53.0,52.0,50.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,50.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,51.0,52.0,52.0,51.0,51.0,54.0,51.0,53.0,52.0
463,462,53.0,54.0,55.0,52.0,53.0,50.0,52.0,50.0,54.0,56.0,55.0,52.0,54.0,53.0,55.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,51.0,54.0,52.0,52.0,55.0,52.0,53.0,53.0,52.0,50.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0
464,463,52.0,53.0,54.0,52.0,51.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,51.0,52.0,54.0,53.0,52.0,54.0,52.0,53.0,51.0,52.0,53.0,53.0,51.0,52.0,53.0,54.0,52.0,53.0,52.0,55.0,51.0,52.0,52.0,55.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,50.0,55.0,50.0
465,464,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,53.0,55.0,55.0,53.0,54.0,52.0,53.0,52.0,55.0,53.0,54.0,52.0,52.0,51.0,55.0,54.0,56.0,53.0,50.0,49.0,54.0,53.0,54.0,50.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,50.0,50.0,54.0,52.0,52.0,52.0,49.0,53.0,54.0
466,465,52.0,52.0,53.0,52.0,50.0,52.0,54.0,52.0,53.0,52.0,52.0,54.0,51.0,52.0,54.0,52.0,52.0,53.0,54.0,50.0,52.0,52.0,50.0,54.0,53.0,52.0,54.0,52.0,50.0,52.0,51.0,52.0,53.0,52.0,51.0,52.0,53.0,54.0,51.0,54.0,54.0,53.0,54.0,53.0,53.0,54.0,53.0,50.0,52.0,53.0
467,466,50.0,53.0,52.0,51.0,53.0,51.0,53.0,55.0,53.0,54.0,53.0,51.0,50.0,53.0,51.0,51.0,52.0,51.0,55.0,52.0,53.0,54.0,53.0,51.0,52.0,53.0,52.0,51.0,51.0,54.0,53.0,51.0,54.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,54.0,54.0,54.0,50.0,52.0,54.0
468,467,51.0,54.0,53.0,51.0,53.0,50.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,54.0,52.0,52.0,51.0,53.0,51.0,53.0,52.0,53.0,50.0,55.0,50.0,52.0,50.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,54.0,54.0,52.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,51.0,53.0
469,468,53.0,53.0,53.0,53.0,52.0,51.0,54.0,52.0,54.0,53.0,52.0,53.0,54.0,53.0,54.0,53.0,52.0,52.0,51.0,52.0,51.0,54.0,53.0,52.0,54.0,53.0,56.0,52.0,52.0,55.0,53.0,53.0,54.0,51.0,53.0,53.0,51.0,54.0,50.0,54.0,53.0,53.0,54.0,52.0,54.0,53.0,52.0,52.0,54.0,51.0
470,469,53.0,53.0,54.0,52.0,53.0,50.0,52.0,52.0,52.0,55.0,54.0,51.0,50.0,52.0,53.0,52.0,52.0,55.0,52.0,51.0,52.0,50.0,53.0,51.0,53.0,54.0,53.0,51.0,52.0,52.0,54.0,52.0,53.0,54.0,53.0,51.0,52.0,52.0,53.0,51.0,54.0,51.0,53.0,54.0,52.0,54.0,51.0,49.0,53.0,53.0
471,470,53.0,54.0,53.0,52.0,52.0,51.0,51.0,54.0,54.0,55.0,53.0,54.0,52.0,53.0,53.0,52.0,51.0,52.0,54.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,51.0,54.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0
472,471,53.0,55.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,51.0,54.0,52.0,51.0,54.0,52.0,54.0,53.0,52.0,52.0,53.0,52.0,53.0,50.0,55.0,52.0,53.0,53.0,53.0,53.0,50.0,54.0,54.0,50.0,52.0,54.0,51.0,52.0,52.0,53.0,52.0,53.0,55.0,50.0,51.0,52.0,52.0,53.0,51.0,53.0
473,472,52.0,55.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,55.0,54.0,54.0,53.0,51.0,54.0,53.0,54.0,54.0,53.0,53.0,51.0,54.0,51.0,53.0,57.0,52.0,54.0,51.0,53.0,51.0,52.0,52.0,54.0,55.0,50.0,53.0,51.0,52.0,55.0,52.0,55.0,54.0,54.0,54.0,50.0,53.0,54.0,53.0,51.0,54.0
474,473,53.0,52.0,53.0,54.0,52.0,50.0,53.0,53.0,52.0,55.0,55.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,54.0,55.0,54.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,54.0,55.0,54.0,53.0,50.0,53.0,53.0,51.0,53.0,52.0,56.0,52.0,52.0,52.0,55.0,54.0,52.0,50.0
475,474,52.0,53.0,55.0,53.0,53.0,51.0,52.0,50.0,50.0,54.0,54.0,51.0,54.0,55.0,54.0,51.0,54.0,53.0,52.0,50.0,52.0,51.0,52.0,51.0,54.0,54.0,52.0,51.0,52.0,52.0,54.0,53.0,55.0,51.0,50.0,53.0,54.0,52.0,52.0,53.0,53.0,50.0,53.0,52.0,52.0,51.0,50.0,54.0,51.0,52.0
476,475,53.0,55.0,52.0,54.0,52.0,53.0,55.0,52.0,53.0,52.0,54.0,54.0,53.0,52.0,53.0,49.0,52.0,53.0,50.0,53.0,52.0,54.0,51.0,50.0,51.0,55.0,52.0,52.0,51.0,52.0,54.0,54.0,53.0,54.0,52.0,55.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0
477,476,54.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,52.0,51.0,53.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,50.0,56.0,53.0,55.0,53.0,51.0,53.0,54.0,56.0,55.0,53.0,52.0,54.0,54.0,52.0,53.0,53.0,54.0,51.0,52.0,53.0,50.0,53.0,54.0,52.0,53.0,52.0
478,477,50.0,53.0,54.0,51.0,54.0,53.0,51.0,52.0,54.0,53.0,54.0,53.0,53.0,54.0,55.0,53.0,51.0,50.0,55.0,53.0,52.0,54.0,51.0,53.0,54.0,53.0,56.0,51.0,51.0,52.0,53.0,52.0,52.0,55.0,51.0,53.0,51.0,55.0,51.0,52.0,54.0,52.0,53.0,53.0,51.0,55.0,53.0,52.0,53.0,52.0
479,478,53.0,53.0,54.0,53.0,54.0,52.0,52.0,53.0,51.0,53.0,55.0,52.0,53.0,54.0,53.0,52.0,53.0,50.0,53.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,55.0,52.0,53.0,55.0,54.0,53.0,52.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,51.0,51.0,51.0
480,479,53.0,52.0,55.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,55.0,54.0,54.0,54.0,53.0,52.0,53.0,52.0,54.0,54.0,54.0,52.0,52.0,54.0,54.0,51.0,53.0,51.0,51.0,51.0,52.0,54.0,52.0,54.0,51.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,53.0,54.0
481,480,51.0,53.0,52.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0,53.0,52.0,51.0,52.0,54.0,52.0,51.0,51.0,53.0,54.0,52.0,55.0,53.0,53.0,52.0,51.0,53.0,51.0,51.0,52.0,49.0,52.0,53.0,54.0,53.0,53.0,51.0,53.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,54.0,53.0,55.0,53.0,53.0
